,0
"('19709', '162554')",0.3341049354807299
"('19709', '5475')",0.4257457104822495
"('19709', '162550')",0.451367935977175
"('28452', '231856')",0.3341049354807299
"('28452', '231847')",0.4257457104822495
"('28452', '231844')",0.451367935977175
"('32164', '261265')",0.3341049354807299
"('32164', '261260')",0.4257457104822495
"('32164', '261259')",0.451367935977175
"('36285', '293404')",0.6666666666666666
"('36285', '293396')",0.4257457104822495
"('36285', '293400')",0.451367935977175
"('36535', '295344')",0.6666666666666666
"('36535', '295345')",0.4257457104822495
"('36535', '295343')",0.6666666666666666
"('39092', '315340')",0.3341049354807299
"('39092', '315332')",0.4257457104822495
"('39092', '315336')",0.451367935977175
"('39169', '315928')",0.6666666666666666
"('39169', '315927')",0.4257457104822495
"('39169', '315934')",0.451367935977175
"('39256', '316580')",0.3341049354807299
"('39256', '316578')",0.4257457104822495
"('39256', '316574')",0.451367935977175
"('40105', '323108')",0.6666666666666666
"('40105', '323104')",0.6666666666666666
"('40105', '323106')",0.451367935977175
"('40853', '328794')",0.2507727333261984
"('40853', '226371')",0.6124602726206605
"('40853', '328795')",0.4068438378987622
"('41983', '337536')",0.6666666666666666
"('41983', '337539')",0.4257457104822495
"('41983', '337533')",0.451367935977175
"('43620', '350251')",0.3341049354807299
"('43620', '350245')",0.4257457104822495
"('43620', '350250')",0.451367935977175
"('43732', '351152')",0.3341049354807299
"('43732', '316717')",0.4257457104822495
"('43732', '351158')",0.451367935977175
"('966', '411')",0.3341049354807299
"('966', '414')",0.6666666666666666
"('966', '353')",0.451367935977175
"('1062', '995')",0.2507727333261984
"('1062', '353')",0.3643729819196413
"('1062', '9517')",0.75
"('999', '8946')",0.6666666666666666
"('999', '8950')",0.6666666666666666
"('999', '8954')",0.451367935977175
"('6814', '58403')",0.3341049354807299
"('6814', '58399')",0.4257457104822495
"('6814', '58404')",0.451367935977175
"('796', '7218')",0.36743283733846965
"('977', '8775')",0.3341049354807299
"('977', '8778')",0.4257457104822495
"('977', '8794')",0.451367935977175
"('2762', '351')",0.668204872337992
"('2762', '2987')",0.5069621060010968
"('2762', '382')",0.565629669756419
"('3156', '27741')",0.3341049354807299
"('3156', '27742')",0.4257457104822495
"('3156', '27738')",0.451367935977175
"('4761', '41336')",0.6013858854187235
"('4761', '403')",0.712322657063226
"('4761', '41352')",0.5999244469553483
"('1775', '15797')",0.3341049354807299
"('1775', '15782')",0.4257457104822495
"('1775', '15786')",0.451367935977175
"('8436', '71909')",0.3341049354807299
"('8436', '71907')",0.4257457104822495
"('8436', '71900')",0.6666666666666666
"('980', '8777')",0.3341049354807299
"('980', '8780')",0.4257457104822495
"('980', '8789')",0.451367935977175
"('18738', '50947')",0.6666666666666666
"('18738', '179')",0.6666666666666666
"('18738', '154915')",0.451367935977175
"('19252', '50947')",0.3341049354807299
"('19252', '179')",0.4257457104822495
"('19252', '64895')",0.451367935977175
"('29797', '649')",0.2507727333261984
"('29797', '1589')",0.6124602726206605
"('29797', '579')",0.4068438378987622
"('3800', '349')",0.3341049354807299
"('3800', '2656')",0.4257457104822495
"('3800', '33107')",0.6666666666666666
"('978', '8787')",0.33449289858019443
"('978', '8791')",0.2769155496291744
"('978', '8785')",0.3332057952632968
"('3308', '990')",0.501156154174861
"('3308', '985')",0.3643729819196413
"('3308', '978')",0.4068438378987622
"('975', '2685')",0.2006958978934888
"('975', '8754')",0.3155572984044997
"('975', '2682')",0.36743283733846965
"('2333', '20685')",0.3341049354807299
"('2333', '20690')",0.4257457104822495
"('2333', '20678')",0.451367935977175
"('7621', '65187')",0.3341049354807299
"('7621', '65186')",0.4257457104822495
"('7621', '59041')",0.451367935977175
"('8231', '70241')",0.3341049354807299
"('8231', '70242')",0.4257457104822495
"('8231', '8427')",0.451367935977175
"('11291', '70245')",0.3341049354807299
"('11291', '95177')",0.6666666666666666
"('11291', '95178')",0.6666666666666666
"('976', '8758')",0.6666666666666666
"('976', '8767')",0.4257457104822495
"('976', '8773')",0.451367935977175
"('2137', '20940')",0.7395730544540742
"('2137', '18995')",0.1942815837795145
"('2137', '18999')",0.2639197626550422
"('986', '5295')",0.46239608276054467
"('986', '8855')",0.6124602726206605
"('986', '8837')",0.4068438378987622
"('10745', '90705')",0.3341049354807299
"('10745', '90703')",0.6666666666666666
"('10745', '90713')",0.6666666666666666
"('27101', '221049')",0.3341049354807299
"('27101', '221047')",0.4257457104822495
"('27101', '221042')",0.6666666666666666
"('29107', '94126')",0.3341049354807299
"('29107', '123794')",0.6666666666666666
"('29107', '123788')",0.451367935977175
"('30026', '6827')",0.6666666666666666
"('30026', '6825')",0.6666666666666666
"('30026', '17813')",0.6666666666666666
"('31581', '256654')",0.6666666666666666
"('31581', '65716')",0.6666666666666666
"('31581', '256651')",0.451367935977175
"('989', '8877')",0.2507727333261984
"('989', '8838')",0.75
"('989', '8875')",0.4068438378987622
"('1813', '16110')",0.3341049354807299
"('1813', '16116')",0.4257457104822495
"('1813', '15977')",0.451367935977175
"('19084', '33955')",0.6666666666666666
"('19084', '58070')",0.4257457104822495
"('19084', '42952')",0.451367935977175
"('11129', '93809')",0.6013858854187235
"('11129', '93802')",0.4257457104822495
"('11129', '93807')",0.36743283733846965
"('30019', '40815')",0.3341049354807299
"('30019', '66873')",0.4257457104822495
"('30019', '66861')",0.451367935977175
"('988', '7930')",0.6666666666666666
"('988', '7915')",0.6666666666666666
"('988', '7919')",0.451367935977175
"('22220', '182385')",0.6666666666666666
"('22220', '182381')",0.6666666666666666
"('22220', '182376')",0.6666666666666666
"('25511', '91467')",0.6666666666666666
"('25511', '208406')",0.6666666666666666
"('25511', '208408')",0.451367935977175
"('29266', '238405')",0.6666666666666666
"('29266', '221122')",0.4257457104822495
"('29266', '238411')",0.6666666666666666
"('1153', '10310')",0.4183243832501807
"('1153', '753')",0.6765214622866708
"('1153', '399')",0.6664853871901643
"('5762', '49637')",0.6666666666666666
"('5762', '49629')",0.6666666666666666
"('5762', '49638')",0.451367935977175
"('985', '8831')",0.3341049354807299
"('985', '8827')",0.4257457104822495
"('985', '8035')",0.451367935977175
"('1395', '12394')",0.3341049354807299
"('1395', '12401')",0.4257457104822495
"('1395', '12402')",0.451367935977175
"('1757', '15616')",0.6666666666666666
"('1757', '15621')",0.4257457104822495
"('1757', '15608')",0.451367935977175
"('1486', '262')",0.21834497854829318
"('1486', '869')",0.5336172007414377
"('1486', '1694')",0.5368485209761024
"('2617', '23097')",0.3341049354807299
"('2617', '23096')",0.4257457104822495
"('2617', '23087')",0.451367935977175
"('3769', '32876')",0.6666666666666666
"('3769', '32880')",0.4257457104822495
"('3769', '32879')",0.451367935977175
"('5904', '50810')",0.2507727333261984
"('5904', '50808')",0.3643729819196413
"('5904', '50803')",0.4068438378987622
"('14599', '121818')",0.6666666666666666
"('14599', '121805')",0.4257457104822495
"('14599', '121817')",0.451367935977175
"('990', '8859')",0.6666666666666666
"('990', '8835')",0.6666666666666666
"('990', '8849')",0.6666666666666666
"('16700', '138578')",0.3341049354807299
"('16700', '8834')",0.4257457104822495
"('16700', '8865')",0.451367935977175
"('19771', '35785')",0.5011561541748609
"('19771', '163052')",0.4257457104822495
"('19771', '27241')",0.451367935977175
"('984', '8843')",0.6666666666666666
"('984', '8836')",0.4257457104822495
"('984', '8862')",0.451367935977175
"('995', '8934')",0.3341049354807299
"('995', '8923')",0.4257457104822495
"('995', '8913')",0.451367935977175
"('6117', '52580')",0.3341049354807299
"('6117', '52578')",0.4257457104822495
"('6117', '52583')",0.451367935977175
"('10540', '89040')",0.6666666666666666
"('10540', '89036')",0.4257457104822495
"('10540', '89038')",0.451367935977175
"('4854', '42094')",0.3341049354807299
"('4854', '42091')",0.4257457104822495
"('4854', '42100')",0.451367935977175
"('996', '8915')",0.6666666666666666
"('996', '8938')",0.6666666666666666
"('996', '8910')",0.451367935977175
"('2169', '19265')",0.3341049354807299
"('2169', '19261')",0.6666666666666666
"('2169', '8938')",0.451367935977175
"('7957', '219')",0.501156154174861
"('7957', '332')",0.3643729819196413
"('7957', '1694')",0.6339374156775051
"('5371', '59')",0.6452413598046132
"('5371', '89')",0.8244373322674127
"('5371', '25')",0.35101813854317915
"('10379', '7672')",0.6666666666666666
"('10379', '87738')",0.4257457104822495
"('10379', '87739')",0.451367935977175
"('10987', '92677')",0.3341049354807299
"('10987', '92676')",0.6666666666666666
"('10987', '92678')",0.451367935977175
"('11666', '98100')",0.6666666666666666
"('11666', '8245')",0.6666666666666666
"('11666', '8247')",0.451367935977175
"('12171', '11584')",0.3341049354807299
"('12171', '102185')",0.4257457104822495
"('12171', '52766')",0.451367935977175
"('17827', '117677')",0.6666666666666666
"('17827', '52779')",0.6666666666666666
"('17827', '117681')",0.451367935977175
"('12462', '104434')",0.8
"('12462', '33958')",0.3155572984044997
"('12462', '33962')",0.36743283733846965
"('4750', '41237')",0.801837835810221
"('4750', '41233')",0.35532446463447676
"('4750', '41230')",0.5998194890902095
"('13174', '505')",0.2507727333261984
"('13174', '1038')",0.75
"('13174', '22741')",0.4068438378987622
"('8701', '74128')",0.3341049354807299
"('8701', '2655')",0.4257457104822495
"('8701', '74126')",0.451367935977175
"('8797', '74126')",0.6666666666666666
"('8797', '74125')",0.4257457104822495
"('8797', '74914')",0.451367935977175
"('15995', '132949')",0.6666666666666666
"('15995', '74126')",0.4257457104822495
"('15995', '74128')",0.451367935977175
"('19843', '74128')",0.2507727333261984
"('19843', '163643')",0.3643729819196413
"('19843', '132947')",0.4068438378987622
"('19917', '164239')",0.3341049354807299
"('19917', '164238')",0.4257457104822495
"('19917', '164232')",0.451367935977175
"('20053', '74128')",0.3341049354807299
"('20053', '132947')",0.4257457104822495
"('20053', '163643')",0.451367935977175
"('997', '8906')",0.6666666666666666
"('997', '8945')",0.6666666666666666
"('997', '8924')",0.6666666666666666
"('2288', '8906')",0.3341049354807299
"('2288', '8939')",0.4257457104822495
"('2288', '8924')",0.451367935977175
"('2670', '8906')",0.3341049354807299
"('2670', '8942')",0.4257457104822495
"('2670', '8939')",0.451367935977175
"('1004', '9000')",0.6666666666666666
"('1004', '8993')",0.4257457104822495
"('1004', '8977')",0.451367935977175
"('1644', '11607')",0.2509669869207529
"('1644', '1559')",0.42069726528495394
"('1644', '14604')",0.27835993350976074
"('1901', '16893')",0.501156154174861
"('1901', '1569')",0.3643729819196413
"('1901', '16878')",0.4068438378987622
"('1920', '634')",0.501156154174861
"('1920', '16893')",0.3643729819196413
"('1920', '1559')",0.75
"('7143', '61148')",0.2006958978934888
"('7143', '61150')",0.3155572984044997
"('7143', '61159')",0.36743283733846965
"('7218', '61150')",0.6666666666666666
"('7218', '61148')",0.4257457104822495
"('7218', '61159')",0.451367935977175
"('8156', '61148')",0.3341049354807299
"('8156', '61159')",0.4257457104822495
"('8156', '69601')",0.451367935977175
"('8185', '61154')",0.2507727333261984
"('8185', '61150')",0.3643729819196413
"('8185', '61148')",0.4068438378987622
"('8313', '61148')",0.3341049354807299
"('8313', '70911')",0.6666666666666666
"('8313', '61159')",0.451367935977175
"('8641', '73637')",0.3341049354807299
"('8641', '61154')",0.4257457104822495
"('8641', '61150')",0.451367935977175
"('9577', '61148')",0.6666666666666666
"('9577', '61159')",0.6666666666666666
"('9577', '61790')",0.451367935977175
"('18823', '155595')",0.3341049354807299
"('18823', '102718')",0.4257457104822495
"('18823', '155590')",0.451367935977175
"('18839', '155595')",0.6666666666666666
"('18839', '102718')",0.6666666666666666
"('18839', '102716')",0.451367935977175
"('20043', '165161')",0.6666666666666666
"('20043', '165162')",0.4257457104822495
"('20043', '165159')",0.451367935977175
"('21458', '19232')",0.501156154174861
"('21458', '106053')",0.6124602726206605
"('21458', '176303')",0.4068438378987622
"('23427', '52949')",0.3341049354807299
"('23427', '191983')",0.4257457104822495
"('23427', '191979')",0.451367935977175
"('23700', '194163')",0.3341049354807299
"('23700', '194146')",0.4257457104822495
"('23700', '194159')",0.451367935977175
"('23749', '194535')",0.6666666666666666
"('23749', '194536')",0.6666666666666666
"('23749', '194539')",0.451367935977175
"('20273', '55136')",0.40123582553288495
"('20273', '167007')",0.3155572984044997
"('20273', '167008')",0.36743283733846965
"('33571', '5206')",0.6666666666666666
"('33571', '133445')",0.6666666666666666
"('33571', '5220')",0.6666666666666666
"('1001', '9003')",0.6666666666666666
"('1001', '8973')",0.6666666666666666
"('1001', '9006')",0.451367935977175
"('1972', '17541')",0.6666666666666666
"('1972', '17549')",0.4257457104822495
"('1972', '17552')",0.451367935977175
"('1002', '8974')",0.6666666666666666
"('1002', '9010')",0.6666666666666666
"('1002', '9008')",0.451367935977175
"('1007', '8990')",0.5685975899628057
"('1007', '9024')",0.5580656280999922
"('1007', '9002')",0.3332057952632968
"('1484', '13164')",0.5011561541748609
"('1484', '8181')",0.6124602726206605
"('1484', '5773')",0.4068438378987622
"('2151', '10767')",0.5011561541748609
"('2151', '9312')",0.3643729819196413
"('2151', '5773')",0.6339374156775051
"('3873', '7691')",0.3341049354807299
"('3873', '10804')",0.4257457104822495
"('3873', '33756')",0.451367935977175
"('4067', '33756')",0.3341049354807299
"('4067', '7691')",0.4257457104822495
"('4067', '10804')",0.451367935977175
"('7127', '691')",0.501156154174861
"('7127', '689')",0.6124602726206605
"('7127', '251')",0.6339374156775051
"('24562', '10782')",0.2507727333261984
"('24562', '9312')",0.3643729819196413
"('24562', '10767')",0.4068438378987622
"('4501', '59')",0.668204872337992
"('4501', '94')",0.6712310268938948
"('4501', '89')",0.7046103423534101
"('7420', '13')",0.2507727333261984
"('7420', '61')",0.3643729819196413
"('7420', '377')",0.4068438378987622
"('1006', '8992')",0.3341049354807299
"('1006', '9017')",0.4257457104822495
"('1006', '9009')",0.451367935977175
"('1091', '9763')",0.3341049354807299
"('1091', '9759')",0.4257457104822495
"('1091', '9760')",0.6666666666666666
"('7881', '44806')",0.501156154174861
"('7881', '19298')",0.3643729819196413
"('7881', '33440')",0.451367935977175
"('9052', '76926')",0.3341049354807299
"('9052', '76920')",0.4257457104822495
"('9052', '76923')",0.451367935977175
"('12076', '42762')",0.6666666666666666
"('12076', '1003')",0.4257457104822495
"('12076', '1053')",0.451367935977175
"('16795', '2902')",0.6666666666666666
"('16795', '139302')",0.4257457104822495
"('16795', '2908')",0.451367935977175
"('17227', '2055')",0.3341049354807299
"('17227', '2902')",0.4257457104822495
"('17227', '142809')",0.6666666666666666
"('17865', '990')",0.2507727333261984
"('17865', '2935')",0.6124602726206605
"('17865', '2908')",0.4068438378987622
"('1005', '8991')",0.6322604186316559
"('1005', '9013')",0.21909045650348147
"('1005', '8982')",0.10615641193953654
"('1003', '3815')",0.6269284020090419
"('1003', '3816')",0.42069726528495394
"('1003', '8987')",0.653378975031722
"('3906', '1601')",0.3341049354807299
"('3906', '3127')",0.4257457104822495
"('3906', '11376')",0.6666666666666666
"('1015', '9084')",0.4068438378987622
"('8992', '76455')",0.501156154174861
"('8992', '76456')",0.3643729819196413
"('8992', '76452')",0.6339374156775051
"('1014', '9097')",0.3341049354807299
"('1014', '9088')",0.6666666666666666
"('1014', '9071')",0.451367935977175
"('2822', '505')",0.3763919064857957
"('2822', '1006')",0.22099149962528264
"('2822', '24818')",0.4998316119545869
"('8280', '70625')",0.3341049354807299
"('8280', '70627')",0.4257457104822495
"('8280', '70630')",0.451367935977175
"('1463', '12973')",0.3341049354807299
"('1463', '12959')",0.4257457104822495
"('1463', '12967')",0.451367935977175
"('23390', '191677')",0.3341049354807299
"('23390', '191683')",0.4257457104822495
"('23390', '191684')",0.451367935977175
"('1012', '403')",0.40123582553288495
"('1012', '415')",0.5580656280999922
"('1012', '45')",0.36743283733846965
"('1624', '10027')",0.6666666666666666
"('1624', '1550')",0.4257457104822495
"('1624', '1536')",0.451367935977175
"('1011', '9063')",0.3341049354807299
"('1011', '9069')",0.4257457104822495
"('1011', '9086')",0.451367935977175
"('4718', '397')",0.75
"('4718', '347')",0.6124602726206605
"('4718', '4019')",0.451367935977175
"('1026', '9179')",0.5011561541748609
"('1026', '3942')",0.3643729819196413
"('1026', '9175')",0.4068438378987622
"('2754', '24237')",0.5011561541748609
"('2754', '24227')",0.3643729819196413
"('2754', '24222')",0.4068438378987622
"('3899', '33975')",0.6013858854187235
"('3899', '33977')",0.3155572984044997
"('3899', '33974')",0.36743283733846965
"('1024', '9141')",0.3341049354807299
"('1024', '9198')",0.4257457104822495
"('1024', '9182')",0.451367935977175
"('2563', '22651')",0.6666666666666666
"('2563', '22656')",0.4257457104822495
"('2563', '22652')",0.451367935977175
"('4448', '38606')",0.6666666666666666
"('4448', '38608')",0.4257457104822495
"('4448', '38601')",0.6666666666666666
"('10725', '90537')",0.6666666666666666
"('10725', '90544')",0.6666666666666666
"('10725', '90543')",0.451367935977175
"('11303', '95281')",0.6666666666666666
"('11303', '95280')",0.4257457104822495
"('11303', '90544')",0.451367935977175
"('11499', '90537')",0.3341049354807299
"('11499', '90544')",0.4257457104822495
"('11499', '96811')",0.451367935977175
"('11129', '93808')",0.3643729819196413
"('21606', '177481')",0.3341049354807299
"('21606', '177484')",0.4257457104822495
"('21606', '177489')",0.451367935977175
"('1890', '16823')",0.668204872337992
"('1890', '60')",0.2769155496291744
"('1890', '12113')",0.565629669756419
"('1023', '9178')",0.40123582553288484
"('1023', '9170')",0.3155572984044997
"('1023', '9186')",0.36743283733846965
"('2544', '22479')",0.6666666666666666
"('2544', '22482')",0.6666666666666666
"('2544', '22478')",0.6666666666666666
"('8840', '67197')",0.3341049354807299
"('8840', '75269')",0.4257457104822495
"('8840', '75270')",0.451367935977175
"('9124', '67197')",0.3341049354807299
"('9124', '77515')",0.4257457104822495
"('9124', '75270')",0.451367935977175
"('9438', '80149')",0.3341049354807299
"('9438', '80138')",0.4257457104822495
"('9438', '80142')",0.451367935977175
"('10380', '87746')",0.6666666666666666
"('10380', '87741')",0.6666666666666666
"('10380', '87743')",0.6666666666666666
"('20003', '9151')",0.6666666666666666
"('20003', '9142')",0.6666666666666666
"('20003', '22482')",0.451367935977175
"('26619', '1224')",0.3341049354807299
"('26619', '505')",0.6666666666666666
"('26619', '173569')",0.451367935977175
"('1020', '4769')",0.3763919064857957
"('1020', '9135')",0.42069726528495394
"('1020', '4773')",0.27835993350976074
"('1562', '13855')",0.6666666666666666
"('1562', '13856')",0.4257457104822495
"('1562', '13859')",0.451367935977175
"('1022', '9194')",0.3341049354807299
"('1022', '9159')",0.4257457104822495
"('1022', '9163')",0.451367935977175
"('3215', '21416')",0.3341049354807299
"('3215', '21405')",0.4257457104822495
"('3215', '18186')",0.451367935977175
"('3259', '28578')",0.2507727333261984
"('3259', '28599')",0.3643729819196413
"('3259', '28591')",0.6339374156775051
"('3345', '29304')",0.3341049354807299
"('3345', '29306')",0.6666666666666666
"('3345', '29303')",0.451367935977175
"('18403', '152272')",0.3341049354807299
"('18403', '152265')",0.4257457104822495
"('18403', '152274')",0.451367935977175
"('18665', '154375')",0.6666666666666666
"('18665', '154374')",0.4257457104822495
"('18665', '154371')",0.6666666666666666
"('24516', '200493')",0.3341049354807299
"('24516', '200496')",0.6666666666666666
"('24516', '200490')",0.451367935977175
"('28787', '200492')",0.3341049354807299
"('28787', '200496')",0.4257457104822495
"('28787', '200493')",0.6666666666666666
"('13320', '52070')",0.75
"('13320', '52060')",0.3643729819196413
"('13320', '1484')",0.4068438378987622
"('1323', '11800')",0.3341049354807299
"('1323', '11785')",0.6666666666666666
"('1323', '11802')",0.6666666666666666
"('11631', '97824')",0.501156154174861
"('11631', '97784')",0.6124602726206605
"('11631', '97820')",0.4068438378987622
"('889', '2864')",0.6339374156775051
"('2128', '18922')",0.3341049354807299
"('2128', '18913')",0.4257457104822495
"('2128', '18917')",0.451367935977175
"('16273', '135102')",0.6666666666666666
"('16273', '135104')",0.6666666666666666
"('16273', '135107')",0.451367935977175
"('18641', '154179')",0.3341049354807299
"('18641', '154184')",0.6666666666666666
"('18641', '154190')",0.451367935977175
"('33345', '270313')",0.6666666666666666
"('33345', '270314')",0.4257457104822495
"('33345', '270316')",0.451367935977175
"('18698', '332')",0.6192828074949608
"('18698', '2950')",0.709204483971962
"('18698', '262')",0.23447528794641953
"('41485', '24774')",0.3341049354807299
"('41485', '333699')",0.4257457104822495
"('41485', '333703')",0.451367935977175
"('43664', '350624')",0.6666666666666666
"('43664', '350620')",0.4257457104822495
"('43664', '350621')",0.451367935977175
"('43729', '351130')",0.3341049354807299
"('43729', '13533')",0.4257457104822495
"('43729', '351135')",0.6666666666666666
"('46066', '369133')",0.3341049354807299
"('46066', '369134')",0.6666666666666666
"('46066', '369131')",0.451367935977175
"('47274', '8034')",0.3341049354807299
"('47274', '2862')",0.4257457104822495
"('47274', '8050')",0.451367935977175
"('17321', '143520')",0.40123582553288495
"('17321', '143527')",0.3845792324563643
"('17321', '385361')",0.451367935977175
"('48270', '71005')",0.6666666666666666
"('48270', '71013')",0.4257457104822495
"('48270', '267708')",0.451367935977175
"('49484', '411')",0.6666666666666666
"('49484', '16427')",0.4257457104822495
"('49484', '353')",0.451367935977175
"('54979', '437532')",0.3341049354807299
"('54979', '437535')",0.4257457104822495
"('54979', '4679')",0.451367935977175
"('55015', '437842')",0.3341049354807299
"('55015', '437845')",0.6666666666666666
"('55015', '437844')",0.451367935977175
"('56102', '437845')",0.3341049354807299
"('56102', '446053')",0.4257457104822495
"('56102', '446056')",0.451367935977175
"('1021', '4313')",0.29294173345315777
"('1021', '4291')",0.8320726575059468
"('1021', '4292')",0.2564802016821886
"('2248', '19942')",0.2509669869207529
"('2248', '4292')",0.5580656280999922
"('2248', '4313')",0.36743283733846965
"('11655', '98023')",0.6666666666666666
"('11655', '98020')",0.4257457104822495
"('11655', '98017')",0.451367935977175
"('12874', '107787')",0.3341049354807299
"('12874', '107790')",0.6666666666666666
"('12874', '98018')",0.451367935977175
"('17763', '147164')",0.6666666666666666
"('17763', '147165')",0.4257457104822495
"('17763', '98016')",0.451367935977175
"('1025', '9155')",0.6666666666666666
"('1025', '9147')",0.4257457104822495
"('1025', '9146')",0.451367935977175
"('11801', '99169')",0.3341049354807299
"('11801', '99164')",0.4257457104822495
"('11801', '57552')",0.451367935977175
"('12719', '106502')",0.6666666666666666
"('12719', '106503')",0.4257457104822495
"('12719', '106493')",0.451367935977175
"('5316', '290')",0.284004258619802
"('5316', '2971')",0.4257457104822495
"('5316', '20882')",0.451367935977175
"('14336', '94577')",0.3341049354807299
"('14336', '119724')",0.4257457104822495
"('14336', '119721')",0.451367935977175
"('19146', '94577')",0.3341049354807299
"('19146', '119722')",0.4257457104822495
"('19146', '119721')",0.6666666666666666
"('1031', '9247')",0.3341049354807299
"('1031', '7252')",0.4257457104822495
"('1031', '9250')",0.451367935977175
"('1294', '505')",0.6069200063267949
"('1294', '11587')",0.9037372917313983
"('1032', '9249')",0.6666666666666666
"('1032', '9252')",0.4257457104822495
"('1032', '9239')",0.451367935977175
"('4803', '41694')",0.6666666666666666
"('4803', '41675')",0.4257457104822495
"('4803', '41687')",0.451367935977175
"('1033', '9255')",0.6666666666666666
"('1033', '9242')",0.6666666666666666
"('1033', '9232')",0.451367935977175
"('5789', '49871')",0.6666666666666666
"('5789', '49868')",0.6666666666666666
"('5789', '49869')",0.451367935977175
"('26052', '212685')",0.5011561541748609
"('26052', '212693')",0.6124602726206605
"('26052', '212692')",0.6339374156775051
"('34139', '276568')",0.3341049354807299
"('34139', '276560')",0.4257457104822495
"('34139', '276564')",0.451367935977175
"('2500', '22130')",0.36743283733846965
"('36638', '296203')",0.6666666666666666
"('36638', '296200')",0.4257457104822495
"('36638', '296205')",0.451367935977175
"('37291', '301373')",0.3341049354807299
"('37291', '301372')",0.4257457104822495
"('37291', '301376')",0.451367935977175
"('37786', '305190')",0.3341049354807299
"('37786', '305198')",0.4257457104822495
"('37786', '305196')",0.451367935977175
"('38783', '312880')",0.6666666666666666
"('38783', '312881')",0.6666666666666666
"('38783', '312878')",0.6666666666666666
"('1034', '9236')",0.3341049354807299
"('1034', '9248')",0.4257457104822495
"('1034', '9253')",0.451367935977175
"('1251', '11173')",0.6666666666666666
"('1251', '11185')",0.4257457104822495
"('1251', '11177')",0.451367935977175
"('2346', '20812')",0.3341049354807299
"('2346', '20805')",0.4257457104822495
"('2346', '20814')",0.451367935977175
"('2368', '11177')",0.3341049354807299
"('2368', '11184')",0.4257457104822495
"('2368', '21002')",0.451367935977175
"('4996', '43283')",0.3341049354807299
"('4996', '43282')",0.4257457104822495
"('4996', '43288')",0.451367935977175
"('14521', '121204')",0.3341049354807299
"('14521', '121216')",0.4257457104822495
"('14521', '121211')",0.451367935977175
"('14608', '121886')",0.3341049354807299
"('14608', '121893')",0.4257457104822495
"('14608', '121889')",0.451367935977175
"('14640', '122139')",0.6666666666666666
"('14640', '122137')",0.4257457104822495
"('14640', '122144')",0.451367935977175
"('15413', '128300')",0.3341049354807299
"('15413', '128301')",0.4257457104822495
"('15413', '128295')",0.451367935977175
"('16869', '77807')",0.3341049354807299
"('16869', '77805')",0.4257457104822495
"('16869', '139883')",0.451367935977175
"('9160', '77803')",0.1672854557473961
"('9160', '77801')",0.5069621060010968
"('9160', '77807')",0.3332057952632968
"('17925', '148400')",0.3341049354807299
"('17925', '148396')",0.4257457104822495
"('17925', '148405')",0.451367935977175
"('18043', '149356')",0.6666666666666666
"('18043', '149360')",0.4257457104822495
"('18043', '149361')",0.451367935977175
"('20687', '170253')",0.3341049354807299
"('20687', '170246')",0.4257457104822495
"('20687', '170252')",0.451367935977175
"('20846', '171466')",0.3341049354807299
"('20846', '171470')",0.4257457104822495
"('20846', '77801')",0.6666666666666666
"('21256', '174671')",0.3341049354807299
"('21256', '174670')",0.6666666666666666
"('21256', '174675')",0.6666666666666666
"('1704', '2555')",0.6666666666666666
"('1704', '230')",0.4257457104822495
"('1704', '15146')",0.451367935977175
"('9078', '77143')",0.6666666666666666
"('9078', '77150')",0.4257457104822495
"('9078', '77147')",0.451367935977175
"('1040', '9293')",0.3341049354807299
"('1040', '9309')",0.4257457104822495
"('1040', '9294')",0.451367935977175
"('7359', '62950')",0.3341049354807299
"('7359', '62958')",0.4257457104822495
"('7359', '62960')",0.451367935977175
"('13159', '24403')",0.2507727333261984
"('13159', '110158')",0.3643729819196413
"('13159', '110155')",0.4068438378987622
"('1043', '9321')",0.5018553819615502
"('1043', '9341')",0.5100267104413465
"('1043', '9314')",0.5998194890902095
"('1218', '10860')",0.6666666666666666
"('1218', '10861')",0.6666666666666666
"('1218', '10864')",0.6666666666666666
"('4066', '9314')",0.6666666666666666
"('4066', '35375')",0.4257457104822495
"('4066', '10863')",0.451367935977175
"('5500', '47455')",0.6666666666666666
"('5500', '47458')",0.4257457104822495
"('5500', '47459')",0.451367935977175
"('1039', '8227')",0.75
"('1039', '9344')",0.6124602726206605
"('1039', '8236')",0.6339374156775051
"('3967', '6399')",0.2507727333261984
"('3967', '61')",0.3643729819196413
"('3967', '34528')",0.36743283733846965
"('7252', '62063')",0.3341049354807299
"('7252', '62064')",0.4257457104822495
"('7252', '62065')",0.451367935977175
"('6964', '52070')",0.75
"('6964', '52068')",0.3643729819196413
"('6964', '59685')",0.4068438378987622
"('1038', '9291')",0.6666666666666666
"('1038', '9320')",0.6666666666666666
"('1038', '9313')",0.451367935977175
"('2296', '20344')",0.3341049354807299
"('2296', '20339')",0.4257457104822495
"('2296', '20343')",0.451367935977175
"('2341', '20764')",0.6666666666666666
"('2341', '20760')",0.6666666666666666
"('2341', '20765')",0.6666666666666666
"('9172', '77902')",0.3341049354807299
"('9172', '77898')",0.4257457104822495
"('9172', '77896')",0.451367935977175
"('11861', '99672')",0.2006958978934888
"('11861', '99675')",0.3155572984044997
"('11861', '99673')",0.36743283733846965
"('13293', '111235')",0.2507727333261984
"('13293', '111234')",0.3643729819196413
